startcode,startname,endcode,endname,distance,route,sitenum,price
25,竹叶海,31,径河,8.369,25a26a27a28a29a30a31,6,4
25,竹叶海,32,佛祖岭,43.73,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33b32,35,9
25,竹叶海,33,藏龙东街,42.709,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33,34,9
25,竹叶海,34,秀湖,40.71,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34,33,9
25,竹叶海,35,金融港北,39.107,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35,32,8
25,竹叶海,36,黄龙山路,37.069,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36,31,8
25,竹叶海,37,光谷火车站,36.01,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37,30,8
25,竹叶海,38,佳园路,34.523,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38,29,8
25,竹叶海,39,光谷大道,33.155,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39,28,8
25,竹叶海,40,华中科技大学,32.338,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40,27,8
25,竹叶海,41,珞雄路,31.329,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41,26,7
25,竹叶海,42,光谷广场,30.535,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42,25,7
25,竹叶海,43,杨家湾,29.218,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43,24,7
25,竹叶海,44,虎泉,27.776,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44,23,7
25,竹叶海,45,广埠屯,26.163,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45,22,7
25,竹叶海,46,街道口,25.212,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46,21,7
25,竹叶海,47,宝通寺,23.974,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47,20,6
25,竹叶海,48,中南路,22.556,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48,19,6
25,竹叶海,49,洪山广场,21.59,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49,18,6
25,竹叶海,50,小龟山,20.422,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50,17,6
25,竹叶海,51,螃蟹岬,19.492,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51,16,6
25,竹叶海,52,积玉桥,17.913,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52,15,5
25,竹叶海,53,江汉路,14.621,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53,14,5
25,竹叶海,54,中山公园,13.44,25a24a23a22a21a20a19a18c80c79f56b55b54,12,5
25,竹叶海,55,青年路,12.494,25a24a23a22a21a20a19a18c80c79f56b55,11,5
25,竹叶海,56,王家墩东,11.492,25a24a23a22a21a20a19a18c80c79f56,10,4
25,竹叶海,57,范湖,12.122,25a24a23a22a21a20a19a18c80c79c78c57,11,5
25,竹叶海,58,汉口火车站,13.338,25a24a23a22a21a20a19a18c80c79c78c57b58,12,5
25,竹叶海,59,长港路,14.745,25a24a23a22a21a20a19a18c80c79c78c57b58b59,13,5
25,竹叶海,60,常青花园,16.47,25a24a23a22a21a20a19a18c80c79c78c57b58b59b60,14,5
25,竹叶海,61,金银潭,17.562,25a24a23a22a21a20a19a18c80c79c78c57b58b59b60b61,15,5
25,竹叶海,62,常青城,19.574,25a24a23a22a21a20a19a18c80c79c78c57b58b59b60b61b62,16,6
25,竹叶海,63,宏图大道,22.45,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63,18,6
25,竹叶海,64,盘龙城,26.396,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63b64,19,7
25,竹叶海,65,巨龙大道,28.039,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63b64b65,20,7
25,竹叶海,66,宋家岗,30.078,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63b64b65b66,21,7
25,竹叶海,67,航空总部,31.505,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63b64b65b66b67,22,7
25,竹叶海,68,天河机场,37.509,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63b64b65b66b67b68,23,8
25,竹叶海,69,市民之家,21.686,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70c69,19,6
25,竹叶海,70,后湖大道,20.019,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70,18,6
25,竹叶海,71,兴业路,18.838,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71,17,6
25,竹叶海,72,二七小路,17.585,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72,16,5
25,竹叶海,73,罗家庄,16.826,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73,15,5
25,竹叶海,74,赵家条,15.944,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74,14,5
25,竹叶海,75,惠济二路,15.048,25a24a23a22a21a20a19a18c80c79f56f161f76c75,13,5
25,竹叶海,76,香港路,14.114,25a24a23a22a21a20a19a18c80c79f56f161f76,12,5
25,竹叶海,77,菱角湖路,13.798,25a24a23a22a21a20a19a18c80c79c78c57c77,12,5
25,竹叶海,78,云飞路,11.237,25a24a23a22a21a20a19a18c80c79c78,10,4
25,竹叶海,79,武汉商务区,10.01,25a24a23a22a21a20a19a18c80c79,9,4
25,竹叶海,80,双墩,8.185,25a24a23a22a21a20a19a18c80,8,4
25,竹叶海,81,王家湾,9.734,25a24a23a22a21a20a19a18c81,8,4
25,竹叶海,82,龙阳村,10.841,25a24a23a22a21a20a19a18c81c82,9,4
25,竹叶海,83,陶家岭,11.747,25a24a23a22a21a20a19a18c81c82c83,10,4
25,竹叶海,84,四新大道,13.106,25a24a23a22a21a20a19a18c81c82c83c84,11,5
25,竹叶海,85,汉阳客运站,14.034,25a24a23a22a21a20a19a18c81c82c83c84c85,12,5
25,竹叶海,86,三角湖,15.597,25a24a23a22a21a20a19a18c81c82c83c84c85c86,13,5
25,竹叶海,87,体育中心,17.051,25a24a23a22a21a20a19a18c81c82c83c84c85c86c87,14,5
25,竹叶海,88,东风公司,17.893,25a24a23a22a21a20a19a18c81c82c83c84c85c86c87c88,15,5
25,竹叶海,89,沌阳大道,19.342,25a24a23a22a21a20a19a18c81c82c83c84c85c86c87c88c89,16,6
25,竹叶海,90,武汉火车站,30.565,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92d91d90,26,7
25,竹叶海,91,杨春湖,29.755,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92d91,25,7
25,竹叶海,92,工业四路,28.582,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93d92,24,7
25,竹叶海,93,仁和路,26.948,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94d93,23,7
25,竹叶海,94,园林路,25.615,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96d95d94,22,7
25,竹叶海,95,罗家港,24.579,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96d95,21,7
25,竹叶海,96,铁机路,23.408,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d96,20,6
25,竹叶海,97,岳家嘴,22.376,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97,19,6
25,竹叶海,98,东亭,23.304,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97d98,20,6
25,竹叶海,99,青鱼嘴,23.893,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49d100d99,20,6
25,竹叶海,100,楚河汉街,22.667,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49d100,19,6
25,竹叶海,101,梅苑小区,22.225,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102d101,18,6
25,竹叶海,102,武昌火车站,21.325,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102,17,6
25,竹叶海,103,首义路,20.428,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103,16,6
25,竹叶海,104,复兴路,19.71,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104,15,6
25,竹叶海,105,拦江路,16.432,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105,14,5
25,竹叶海,106,钟家村,15.598,25a24a23a22a21a20a19a18c81d110d109d108d107d106,13,5
25,竹叶海,107,汉阳火车站,14.024,25a24a23a22a21a20a19a18c81d110d109d108d107,12,5
25,竹叶海,108,五里墩,13.012,25a24a23a22a21a20a19a18c81d110d109d108,11,5
25,竹叶海,109,七里庙,11.888,25a24a23a22a21a20a19a18c81d110d109,10,4
25,竹叶海,110,十里铺,10.684,25a24a23a22a21a20a19a18c81d110,9,4
25,竹叶海,111,玉龙路,10.635,25a24a23a22a21a20a19a18c81d111,9,4
25,竹叶海,112,永安堂,11.878,25a24a23a22a21a20a19a18c81d111d112,10,4
25,竹叶海,113,孟家铺,13.357,25a24a23a22a21a20a19a18c81d111d112d113,11,5
25,竹叶海,114,黄金口,16.119,25a24a23a22a21a20a19a18c81d111d112d113d114,12,5
25,竹叶海,115,新天,18.869,25a24a23a22a21a20a19a18c81d111d112d113d114d115,13,6
25,竹叶海,116,集贤,20.236,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116,14,6
25,竹叶海,117,知音,22.247,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117,15,6
25,竹叶海,118,新农,24.067,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117d118,16,7
25,竹叶海,119,凤凰路,25.52,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117d118d119,17,7
25,竹叶海,120,蔡甸广场,27.668,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117d118d119d120,18,7
25,竹叶海,121,临嶂大道,28.909,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117d118d119d120d121,19,7
25,竹叶海,122,新庙村,30.99,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117d118d119d120d121d122,20,7
25,竹叶海,123,柏林,32.407,25a24a23a22a21a20a19a18c81d111d112d113d114d115d116d117d118d119d120d121d122d123,21,8
25,竹叶海,124,车城东路,19.19,25a24a23a22a21a20a19a18c81c82c83c84c85c86c87c88e124,16,6
25,竹叶海,125,江城大道,21.469,25a24a23a22a21a20a19a18c81c82c83c84c85c86c87c88e124e125,17,6
25,竹叶海,126,老关村,23.418,25a24a23a22a21a20a19a18c81d110d109d108d107d106e131e130e129e128e127e126,19,6
25,竹叶海,127,国博中心南,21.592,25a24a23a22a21a20a19a18c81d110d109d108d107d106e131e130e129e128e127,18,6
25,竹叶海,128,国博中心北,20.836,25a24a23a22a21a20a19a18c81d110d109d108d107d106e131e130e129e128,17,6
25,竹叶海,129,前进村,19.311,25a24a23a22a21a20a19a18c81d110d109d108d107d106e131e130e129,16,6
25,竹叶海,130,建港,18.358,25a24a23a22a21a20a19a18c81d110d109d108d107d106e131e130,15,6
25,竹叶海,131,马鹦路,16.88,25a24a23a22a21a20a19a18c81d110d109d108d107d106e131,14,5
25,竹叶海,132,琴台,16.531,25a24a23a22a21a20a19a18c81d110d109d108d107d106e132,14,5
25,竹叶海,133,武胜路,17.211,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53e135e134e133,17,5
25,竹叶海,134,汉正街,16.449,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53e135e134,16,5
25,竹叶海,135,六渡桥,15.472,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53e135,15,5
25,竹叶海,136,苗栗路,14.978,25a24a23a22a21a20a19a18c80c79f56f161f76e136,13,5
25,竹叶海,137,三眼桥,15.138,25a24a23a22a21a20a19a18c80c79f56f161f76e137,13,5
25,竹叶海,138,唐家墩,16.091,25a24a23a22a21a20a19a18c80c79f56f161f76e137e138,14,5
25,竹叶海,139,石桥,17.568,25a24a23a22a21a20a19a18c80c79f56f161f76e137e138e139,15,5
25,竹叶海,140,杨汊湖,18.412,25a24a23a22a21a20a19a18c80c79f56f161f76e137e138e139e140,16,6
25,竹叶海,141,轻工大学,16.82,25a24a23a22a21a20a19a18c80c79f162f163f142e141,13,5
25,竹叶海,142,园博园北,15.618,25a24a23a22a21a20a19a18c80c79f162f163f142,12,5
25,竹叶海,143,金银湖,17.366,25a24a23a22a21a20a19a18c80c79f162f163f142e143,13,5
25,竹叶海,144,金银湖公园,19.757,25a24a23a22a21a20a19a18c80c79f162f163f142e143e144,14,6
25,竹叶海,145,青龙山地铁小镇,46.196,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148f147f146f145,29,9
25,竹叶海,146,纸坊大街,42.953,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148f147f146,28,9
25,竹叶海,147,北华街,41.592,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148f147,27,9
25,竹叶海,148,谭鑫培公园,39.982,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149f148,26,8
25,竹叶海,149,江夏客厅,37.982,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150f149,25,8
25,竹叶海,150,大花岭,35.475,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151f150,24,8
25,竹叶海,151,新路村,32.037,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152f151,23,8
25,竹叶海,152,野芷湖,29.646,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153f152,22,7
25,竹叶海,153,板桥,27.929,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154f153,21,7
25,竹叶海,154,湖工大,26.862,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155f154,20,7
25,竹叶海,155,建安街,24.568,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156f155,19,7
25,竹叶海,156,瑞安街,23.185,25a24a23a22a21a20a19a18c81d110d109d108d107d106d105d104d103d102f156,18,6
25,竹叶海,157,小东门,20.351,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51f157,17,6
25,竹叶海,158,新河街,20.633,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51f158,17,6
25,竹叶海,159,湖北大学,20.91,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160f159,17,6
25,竹叶海,160,徐家棚,19.319,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160,16,6
25,竹叶海,161,取水楼,12.656,25a24a23a22a21a20a19a18c80c79f56f161,11,5
25,竹叶海,162,常码头,11.596,25a24a23a22a21a20a19a18c80c79f162,10,4
25,竹叶海,163,园博园,13.481,25a24a23a22a21a20a19a18c80c79f162f163,11,5
25,竹叶海,164,梨园,23.249,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165g97g164,20,6
25,竹叶海,165,汪家墩,21.058,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166g165,18,6
25,竹叶海,166,徐东,20.311,25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10f160g166,17,6
25,竹叶海,167,竹叶山,17.338,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167,15,5
25,竹叶海,168,中一路,18.912,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168,16,6
25,竹叶海,169,塔子湖,20.56,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169,17,6
25,竹叶海,170,金潭路,23.305,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74g167g168g169g63g170,19,6
25,竹叶海,171,左岭,54.754,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173h172h171,42,10
25,竹叶海,172,未来三路,53.31,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173h172,41,10
25,竹叶海,173,未来一路,51.281,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173,40,10
25,竹叶海,174,长岭山,49.128,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174,39,9
25,竹叶海,175,光谷七路,46.326,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175,38,9
25,竹叶海,176,豹澥,45.259,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176,37,9
25,竹叶海,177,光谷六路,44.126,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177,36,9
25,竹叶海,178,光谷五路,43.2,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178,35,9
25,竹叶海,179,光谷四路,41.913,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179,34,9
25,竹叶海,180,光谷生物园,40.838,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180,33,9
25,竹叶海,181,光谷同济医院,39.418,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181,32,8
25,竹叶海,182,湖口,37.478,25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182,31,8
25,竹叶海,183,金台,54.594,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184i183,33,10
25,竹叶海,184,施岗,52.635,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184,32,10
25,竹叶海,185,阳逻开发区,49.403,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185,31,9
25,竹叶海,186,阳逻,47.943,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186,30,9
25,竹叶海,187,武生院,45.156,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187,29,9
25,竹叶海,188,军民村,44.138,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189i188,28,9
25,竹叶海,189,沙口,40.353,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190i189,27,9
25,竹叶海,190,武湖,35.725,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191i190,26,8
25,竹叶海,191,高车,33.495,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192i191,25,8
25,竹叶海,192,青龙,31.201,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193i192,24,7
25,竹叶海,193,谌家矶,28.037,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194i193,23,7
25,竹叶海,194,朱家河,27.156,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195i194,22,7
25,竹叶海,195,幸福湾,24.805,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196i195,21,7
25,竹叶海,196,新荣客运站,22.763,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197i196,20,6
25,竹叶海,197,百步亭花园路,21.004,25a24a23a22a21a20a19a18c80c79f56f161f76c75c74c73c72c71c70i197,19,6
26,额头湾,0,汉口北,30.511,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3a2a1a0,26,7
26,额头湾,1,滠口新城,27.101,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3a2a1,25,7
26,额头湾,2,藤子岗,25.981,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3a2,24,7
26,额头湾,3,堤角,24.956,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6a5a4a3,23,7
26,额头湾,4,新荣,23.791,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6a5a4,22,6
26,额头湾,5,丹水池,22.354,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6a5,21,6
26,额头湾,6,徐洲新村,20.829,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7a6,20,6
26,额头湾,7,二七路,20.034,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8a7,19,6
26,额头湾,8,头道街,19.119,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9a8,18,6
26,额头湾,9,黄浦路,17.916,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10a9,17,5
26,额头湾,10,三阳路,16.761,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11a10,16,5
26,额头湾,11,大智路,15.751,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12a11,15,5
26,额头湾,12,循礼门,14.668,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12,14,5
26,额头湾,13,友谊路,13.682,26a25a24a23a22a21a20a19a18a17a16a15a14a13,13,5
26,额头湾,14,利济北路,12.794,26a25a24a23a22a21a20a19a18a17a16a15a14,12,5
26,额头湾,15,崇仁路,11.914,26a25a24a23a22a21a20a19a18a17a16a15,11,4
26,额头湾,16,硚口路,10.772,26a25a24a23a22a21a20a19a18a17a16,10,4
26,额头湾,17,太平洋,9.727,26a25a24a23a22a21a20a19a18a17,9,4
26,额头湾,18,宗关,8.147,26a25a24a23a22a21a20a19a18,8,4
26,额头湾,19,汉西一路,7.226,26a25a24a23a22a21a20a19,7,3
26,额头湾,20,古田四路,6.406,26a25a24a23a22a21a20,6,3
26,额头湾,21,古田三路,5.611,26a25a24a23a22a21,5,3
26,额头湾,22,古田二路,4.704,26a25a24a23a22,4,3
26,额头湾,23,古田一路,3.186,26a25a24a23,3,2
26,额头湾,24,舵落口,1.751,26a25a24,2,2
26,额头湾,25,竹叶海,0.944,26a25,1,2
26,额头湾,26,额头湾,0,26,0,0
26,额头湾,27,五环大道,1.655,26a27,1,2
26,额头湾,28,东吴大道,3.307,26a27a28,2,2
26,额头湾,29,码头潭公园,4.344,26a27a28a29,3,3
26,额头湾,30,三店,6.315,26a27a28a29a30,4,3
26,额头湾,31,径河,7.425,26a27a28a29a30a31,5,3
26,额头湾,32,佛祖岭,44.674,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33b32,36,9
26,额头湾,33,藏龙东街,43.653,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33,35,9
26,额头湾,34,秀湖,41.654,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34,34,9
26,额头湾,35,金融港北,40.051,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35,33,9
26,额头湾,36,黄龙山路,38.013,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36,32,8
26,额头湾,37,光谷火车站,36.954,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38b37,31,8
26,额头湾,38,佳园路,35.467,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39b38,30,8
26,额头湾,39,光谷大道,34.099,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40b39,29,8
26,额头湾,40,华中科技大学,33.282,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41b40,28,8
26,额头湾,41,珞雄路,32.273,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42b41,27,8
26,额头湾,42,光谷广场,31.479,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43b42,26,7
26,额头湾,43,杨家湾,30.162,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44b43,25,7
26,额头湾,44,虎泉,28.72,26a25a24a23a22a21a20a19a18a17a16a15a14a13a12b53b52b51b50b49b48b47b46b45b44,24,7
