distance,price,route,begin_id,end_id,time
25.095,7,63g74c76f87,64,88,43
25.937,7,63g74c76f88,64,89,45
27.386,7,63g74c76f89,64,90,47
22.665,6,63g97d90,64,91,38
21.855,6,63g97d91,64,92,36
20.682,6,63g97d92,64,93,34
19.048,6,63g97d93,64,94,32
17.715,5,63g97d94,64,95,30
16.679,5,63g97d95,64,96,27
15.508,5,63g97d96,64,97,25
14.476,5,63g97,64,98,22
15.404,5,63g97d98,64,99,25
16.452,5,63g97d99,64,100,27
17.678,5,63g97d100,64,101,30
19.351,6,63g160f102d101,64,102,30
18.451,6,63g160f102,64,103,27
19.348,6,63g160f102d103,64,104,30
20.066,6,63g160f102d104,64,105,32
17.771,5,63g74c76e106d105,64,106,36
16.937,5,63g74c76e106,64,107,34
18.511,6,63g74c76e106d107,64,108,36
19.523,6,63g74c76e106d108,64,109,38
19.932,6,63g74c76f81d109,64,110,34
18.728,6,63g74c76f81d110,64,111,32
18.679,6,63g74c76f81d111,64,112,32
19.922,6,63g74c76f81d112,64,113,34
21.401,6,63g74c76f81d113,64,114,36
24.163,7,63g74c76f81d114,64,115,38
26.913,7,63g74c76f81d115,64,116,40
28.28,7,63g74c76f81d116,64,117,43
30.291,7,63g74c76f81d117,64,118,45
32.111,8,63g74c76f81d118,64,119,47
33.564,8,63g74c76f81d119,64,120,49
35.712,8,63g74c76f81d120,64,121,51
36.953,8,63g74c76f81d121,64,122,53
39.034,8,63g74c76f81d122,64,123,56
40.451,9,63g74c76f81d123,64,124,58
27.234,7,63g74c76f88e124,64,125,47
27.562,7,63g74c76e125,64,126,49
24.757,7,63g74c76e126,64,127,47
22.931,6,63g74c76e127,64,128,45
22.175,6,63g74c76e128,64,129,43
20.65,6,63g74c76e129,64,130,40
19.697,6,63g74c76e130,64,131,38
18.219,6,63g74c76e131,64,132,36
16.004,5,63g74c76e132,64,133,32
14.147,5,63g74c76e133,64,134,30
13.385,5,63g74c76e134,64,135,27
12.408,5,63g74c76e135,64,136,25
9.2,4,63g74c76e136,64,137,18
9.36,4,63g74c76e137,64,138,18
10.313,4,63g74c76e138,64,139,20
8.944,4,63b60e139,64,140,13
8.1,4,63b60e140,64,141,11
6.951,3,63b60e141,64,142,11
8.153,4,63b60e142,64,143,13
9.901,4,63b60e143,64,144,16
12.292,5,63b60e144,64,145,18
43.322,9,63g160f145,64,146,53
40.079,9,63g160f146,64,147,51
38.718,8,63g160f147,64,148,49
37.108,8,63g160f148,64,149,47
35.108,8,63g160f149,64,150,45
32.601,8,63g160f150,64,151,43
29.163,7,63g160f151,64,152,40
26.772,7,63g160f152,64,153,38
25.055,7,63g160f153,64,154,36
23.988,6,63g160f154,64,155,34
21.694,6,63g160f155,64,156,32
20.311,6,63g160f156,64,157,30
17.077,5,63g160f157,64,158,25
15.077,5,63g160f158,64,159,20
13.01,5,63g160f159,64,160,18
11.419,4,63g160,64,161,16
9.794,4,63g74c76f161,64,162,18
12.175,5,63b60e142f162,64,163,18
10.29,4,63b60e142f163,64,164,16
15.349,5,63g164,64,165,25
13.158,5,63g165,64,166,20
12.411,5,63g166,64,167,18
5.112,3,63g167,64,168,8
3.538,2,63g168,64,169,6
1.89,2,63g169,64,170,4
0.855,2,63g170,64,171,4
51.48,10,63g160f51b37h171,64,172,79
50.036,10,63g160f51b37h172,64,173,77
48.007,9,63g160f51b37h173,64,174,74
45.854,9,63g160f51b37h174,64,175,72
43.052,9,63g160f51b37h175,64,176,72
41.985,9,63g160f51b37h176,64,177,70
40.852,9,63g160f51b37h177,64,178,67
39.926,8,63g160f51b37h178,64,179,65
38.639,8,63g160f51b37h179,64,180,62
37.564,8,63g160f51b37h180,64,181,60
36.144,8,63g160f51b37h181,64,182,58
34.204,8,63g160f51b37h182,64,183,56
38.664,8,63c70i183,64,184,40
36.705,8,63c70i184,64,185,38
33.473,8,63c70i185,64,186,36
32.013,8,63c70i186,64,187,34
29.226,7,63c70i187,64,188,32
28.208,7,63c70i188,64,189,30
24.423,7,63c70i189,64,190,27
19.795,6,63c70i190,64,191,25
17.565,5,63c70i191,64,192,22
15.271,5,63c70i192,64,193,20
12.107,5,63c70i193,64,194,18
11.226,4,63c70i194,64,195,16
8.875,4,63c70i195,64,196,13
6.833,3,63c70i196,64,197,11
5.074,3,63c70i197,64,198,8
24.466,7,64b63g9a0,65,1,36
21.056,6,64b63g9a1,65,2,34
19.936,6,64b63g9a2,65,3,32
18.911,6,64b63g9a3,65,4,30
17.746,5,64b63g9a4,65,5,27
16.309,5,64b63g9a5,65,6,25
14.784,5,64b63g9a6,65,7,22
13.989,5,64b63g9a7,65,8,20
13.074,5,64b63g9a8,65,9,18
11.871,4,64b63g9,65,10,16
13.026,5,64b63g9a10,65,11,18
13.95,5,64b63g74c76e11,65,12,22
15.033,5,64b63g74c76e11a12,65,13,25
16.019,5,64b63g74c76e11a13,65,14,27
16.907,5,64b63g74c76e11a14,65,15,30
17.787,5,64b63g74c76e11a15,65,16,32
18.929,6,64b63g74c76e11a16,65,17,34
19.974,6,64b63g74c76e11a17,65,18,36
19.193,6,64b63g74c76f18,65,19,30
20.114,6,64b63g74c76f18a19,65,20,32
20.934,6,64b63g74c76f18a20,65,21,34
21.729,6,64b63g74c76f18a21,65,22,36
22.636,6,64b63g74c76f18a22,65,23,38
24.154,7,64b63g74c76f18a23,65,24,40
25.589,7,64b63g74c76f18a24,65,25,43
26.396,7,64b63g74c76f18a25,65,26,45
27.34,7,64b63g74c76f18a26,65,27,47
28.995,7,64b63g74c76f18a27,65,28,49
30.647,7,64b63g74c76f18a28,65,29,51
31.684,7,64b63g74c76f18a29,65,30,53
33.655,8,64b63g74c76f18a30,65,31,56
34.765,8,64b63g74c76f18a31,65,32,58
44.402,9,64b63g160f32,65,33,67
43.381,9,64b63g160f33,65,34,65
41.382,9,64b63g160f34,65,35,62
39.779,8,64b63g160f35,65,36,60
37.741,8,64b63g160f36,65,37,58
36.682,8,64b63g160f37,65,38,56
35.195,8,64b63g160f38,65,39,53
33.827,8,64b63g160f39,65,40,51
33.01,8,64b63g160f40,65,41,49
32.001,8,64b63g160f41,65,42,47
31.207,7,64b63g160f42,65,43,45
29.89,7,64b63g160f43,65,44,43
28.448,7,64b63g160f44,65,45,40
26.835,7,64b63g160f45,65,46,38
25.884,7,64b63g160f46,65,47,36
24.646,7,64b63g160f47,65,48,34
23.228,6,64b63g160f48,65,49,32
22.262,6,64b63g160f49,65,50,30
21.094,6,64b63g160f50,65,51,27
20.164,6,64b63g160f51,65,52,25
18.795,6,64b63g74c76e52,65,53,27
15.503,5,64b63g74c76e53,65,54,25
16.576,5,64b63g74c76e11a54,65,55,27
15.906,5,64b63g74c76f55,65,56,25
14.904,5,64b63g74c76f56,65,57,22
14.284,5,64b57,65,58,18
13.068,5,64b58,65,59,16
11.661,4,64b59,65,60,13
9.936,4,64b60,65,61,11
8.844,4,64b61,65,62,8
6.832,3,64b62,65,63,6
3.946,2,64b63,65,64,4
0,0,64,65,65,0
1.643,2,64b65,65,66,4
3.682,2,64b66,65,67,6
5.109,3,64b67,65,68,8
11.113,4,64b68,65,69,11
6.368,3,64b63c69,65,70,6
8.035,4,64b63c70,65,71,8
9.216,4,64b63c71,65,72,11
10.469,4,64b63c72,65,73,13
11.228,4,64b63c73,65,74,16
10.452,4,64b63g74,65,75,13
11.348,4,64b63g74c75,65,76,16
12.282,5,64b63g74c76,65,77,18
13.214,5,64b63g74c77,65,78,20
15.169,5,64b57c78,65,79,20
16.386,5,64b63g74c76f79,65,80,25
18.211,6,64b63g74c76f80,65,81,27
21.724,6,64b63g74c76f81,65,82,32
22.831,6,64b63g74c76f82,65,83,34
23.737,6,64b63g74c76f83,65,84,36
25.096,7,64b63g74c76f84,65,85,38
26.024,7,64b63g74c76f85,65,86,40
27.587,7,64b63g74c76f86,65,87,43
29.041,7,64b63g74c76f87,65,88,45
29.883,7,64b63g74c76f88,65,89,47
31.332,7,64b63g74c76f89,65,90,49
26.611,7,64b63g97d90,65,91,40
25.801,7,64b63g97d91,65,92,38
24.628,7,64b63g97d92,65,93,36
22.994,6,64b63g97d93,65,94,34
21.661,6,64b63g97d94,65,95,32
20.625,6,64b63g97d95,65,96,30
19.454,6,64b63g97d96,65,97,27
18.422,6,64b63g97,65,98,25
19.35,6,64b63g97d98,65,99,27
20.398,6,64b63g97d99,65,100,30
21.624,6,64b63g97d100,65,101,32
23.297,6,64b63g160f102d101,65,102,32
22.397,6,64b63g160f102,65,103,30
23.294,6,64b63g160f102d103,65,104,32
24.012,7,64b63g160f102d104,65,105,34
21.717,6,64b63g74c76e106d105,65,106,38
20.883,6,64b63g74c76e106,65,107,36
22.457,6,64b63g74c76e106d107,65,108,38
23.469,6,64b63g74c76e106d108,65,109,40
23.878,6,64b63g74c76f81d109,65,110,36
22.674,6,64b63g74c76f81d110,65,111,34
22.625,6,64b63g74c76f81d111,65,112,34
23.868,6,64b63g74c76f81d112,65,113,36
25.347,7,64b63g74c76f81d113,65,114,38
28.109,7,64b63g74c76f81d114,65,115,40
30.859,7,64b63g74c76f81d115,65,116,43
32.226,8,64b63g74c76f81d116,65,117,45
34.237,8,64b63g74c76f81d117,65,118,47
36.057,8,64b63g74c76f81d118,65,119,49
37.51,8,64b63g74c76f81d119,65,120,51
39.658,8,64b63g74c76f81d120,65,121,53
40.899,9,64b63g74c76f81d121,65,122,56
42.98,9,64b63g74c76f81d122,65,123,58
44.397,9,64b63g74c76f81d123,65,124,60
31.18,7,64b63g74c76f88e124,65,125,49
31.508,7,64b63g74c76e125,65,126,51
28.703,7,64b63g74c76e126,65,127,49
26.877,7,64b63g74c76e127,65,128,47
26.121,7,64b63g74c76e128,65,129,45
24.596,7,64b63g74c76e129,65,130,43
23.643,6,64b63g74c76e130,65,131,40
22.165,6,64b63g74c76e131,65,132,38
19.95,6,64b63g74c76e132,65,133,34
18.093,6,64b63g74c76e133,65,134,32
17.331,5,64b63g74c76e134,65,135,30
16.354,5,64b63g74c76e135,65,136,27
13.146,5,64b63g74c76e136,65,137,20
13.306,5,64b63g74c76e137,65,138,20
14.259,5,64b63g74c76e138,65,139,22
12.89,5,64b60e139,65,140,16
12.046,5,64b60e140,65,141,13
10.897,4,64b60e141,65,142,13
12.099,5,64b60e142,65,143,16
13.847,5,64b60e143,65,144,18
16.238,5,64b60e144,65,145,20
47.268,9,64b63g160f145,65,146,56
44.025,9,64b63g160f146,65,147,53
42.664,9,64b63g160f147,65,148,51
41.054,9,64b63g160f148,65,149,49
39.054,8,64b63g160f149,65,150,47
36.547,8,64b63g160f150,65,151,45
33.109,8,64b63g160f151,65,152,43
30.718,7,64b63g160f152,65,153,40
29.001,7,64b63g160f153,65,154,38
27.934,7,64b63g160f154,65,155,36
25.64,7,64b63g160f155,65,156,34
24.257,7,64b63g160f156,65,157,32
21.023,6,64b63g160f157,65,158,27
19.023,6,64b63g160f158,65,159,22
16.956,5,64b63g160f159,65,160,20
15.365,5,64b63g160,65,161,18
13.74,5,64b63g74c76f161,65,162,20
16.121,5,64b60e142f162,65,163,20
14.236,5,64b60e142f163,65,164,18
19.295,6,64b63g164,65,165,27
17.104,5,64b63g165,65,166,22
16.357,5,64b63g166,65,167,20
9.058,4,64b63g167,65,168,11
7.484,3,64b63g168,65,169,8
5.836,3,64b63g169,65,170,6
4.801,3,64b63g170,65,171,6
55.426,10,64b63g160f37h171,65,172,82
53.982,10,64b63g160f37h172,65,173,79
51.953,10,64b63g160f37h173,65,174,77
49.8,9,64b63g160f37h174,65,175,74
46.998,9,64b63g160f37h175,65,176,72
45.931,9,64b63g160f37h176,65,177,72
44.798,9,64b63g160f37h177,65,178,70
43.872,9,64b63g160f37h178,65,179,67
42.585,9,64b63g160f37h179,65,180,65
41.51,9,64b63g160f37h180,65,181,62
40.09,9,64b63g160f37h181,65,182,60
38.15,8,64b63g160f37h182,65,183,58
42.61,9,64b63c70i183,65,184,43
40.651,9,64b63c70i184,65,185,40
37.419,8,64b63c70i185,65,186,38
35.959,8,64b63c70i186,65,187,36
33.172,8,64b63c70i187,65,188,34
32.154,8,64b63c70i188,65,189,32
28.369,7,64b63c70i189,65,190,30
23.741,6,64b63c70i190,65,191,27
21.511,6,64b63c70i191,65,192,25
19.217,6,64b63c70i192,65,193,22
16.053,5,64b63c70i193,65,194,20
15.172,5,64b63c70i194,65,195,18
12.821,5,64b63c70i195,65,196,16
10.779,4,64b63c70i196,65,197,13
9.02,4,64b63c70i197,65,198,11
26.109,7,65b63g9a0,66,1,38
22.699,6,65b63g9a1,66,2,36
21.579,6,65b63g9a2,66,3,34
20.554,6,65b63g9a3,66,4,32
19.389,6,65b63g9a4,66,5,30
17.952,5,65b63g9a5,66,6,27
16.427,5,65b63g9a6,66,7,25
15.632,5,65b63g9a7,66,8,22
14.717,5,65b63g9a8,66,9,20
13.514,5,65b63g9,66,10,18
14.669,5,65b63g9a10,66,11,20
15.593,5,65b63g74c76e11,66,12,25
16.676,5,65b63g74c76e11a12,66,13,27
17.662,5,65b63g74c76e11a13,66,14,30
18.55,6,65b63g74c76e11a14,66,15,32
19.43,6,65b63g74c76e11a15,66,16,34
20.572,6,65b63g74c76e11a16,66,17,36
21.617,6,65b63g74c76e11a17,66,18,38
20.836,6,65b63g74c76f18,66,19,32
21.757,6,65b63g74c76f18a19,66,20,34
22.577,6,65b63g74c76f18a20,66,21,36
23.372,6,65b63g74c76f18a21,66,22,38
24.279,7,65b63g74c76f18a22,66,23,40
25.797,7,65b63g74c76f18a23,66,24,43
27.232,7,65b63g74c76f18a24,66,25,45
28.039,7,65b63g74c76f18a25,66,26,47
28.983,7,65b63g74c76f18a26,66,27,49
30.638,7,65b63g74c76f18a27,66,28,51
32.29,8,65b63g74c76f18a28,66,29,53
33.327,8,65b63g74c76f18a29,66,30,56
35.298,8,65b63g74c76f18a30,66,31,58
36.408,8,65b63g74c76f18a31,66,32,60
46.045,9,65b63g160f32,66,33,70
45.024,9,65b63g160f33,66,34,67
43.025,9,65b63g160f34,66,35,65
41.422,9,65b63g160f35,66,36,62
39.384,8,65b63g160f36,66,37,60
38.325,8,65b63g160f37,66,38,58
36.838,8,65b63g160f38,66,39,56
35.47,8,65b63g160f39,66,40,53
34.653,8,65b63g160f40,66,41,51
33.644,8,65b63g160f41,66,42,49
32.85,8,65b63g160f42,66,43,47
31.533,7,65b63g160f43,66,44,45
30.091,7,65b63g160f44,66,45,43
28.478,7,65b63g160f45,66,46,40
27.527,7,65b63g160f46,66,47,38
26.289,7,65b63g160f47,66,48,36
24.871,7,65b63g160f48,66,49,34
23.905,6,65b63g160f49,66,50,32
22.737,6,65b63g160f50,66,51,30
21.807,6,65b63g160f51,66,52,27
20.438,6,65b63g74c76e52,66,53,30
17.146,5,65b63g74c76e53,66,54,27
18.219,6,65b63g74c76e11a54,66,55,30
17.549,5,65b63g74c76f55,66,56,27
16.547,5,65b63g74c76f56,66,57,25
15.927,5,65b57,66,58,20
14.711,5,65b58,66,59,18
13.304,5,65b59,66,60,16
11.579,4,65b60,66,61,13
10.487,4,65b61,66,62,11
8.475,4,65b62,66,63,8
5.589,3,65b63,66,64,6
1.643,2,65b64,66,65,4
0,0,65,66,66,0
2.039,2,65b66,66,67,4
3.466,2,65b67,66,68,6
9.47,4,65b68,66,69,8
8.011,4,65b63c69,66,70,8
9.678,4,65b63c70,66,71,11
10.859,4,65b63c71,66,72,13
12.112,5,65b63c72,66,73,16
12.871,5,65b63c73,66,74,18
12.095,5,65b63g74,66,75,16
12.991,5,65b63g74c75,66,76,18
13.925,5,65b63g74c76,66,77,20
14.857,5,65b63g74c77,66,78,22
16.812,5,65b57c78,66,79,22
18.029,6,65b63g74c76f79,66,80,27
19.854,6,65b63g74c76f80,66,81,30
23.367,6,65b63g74c76f81,66,82,34
24.474,7,65b63g74c76f82,66,83,36
25.38,7,65b63g74c76f83,66,84,38
26.739,7,65b63g74c76f84,66,85,40
27.667,7,65b63g74c76f85,66,86,43
29.23,7,65b63g74c76f86,66,87,45
30.684,7,65b63g74c76f87,66,88,47
31.526,7,65b63g74c76f88,66,89,49
32.975,8,65b63g74c76f89,66,90,51
28.254,7,65b63g97d90,66,91,43
27.444,7,65b63g97d91,66,92,40
26.271,7,65b63g97d92,66,93,38
24.637,7,65b63g97d93,66,94,36
23.304,6,65b63g97d94,66,95,34
22.268,6,65b63g97d95,66,96,32
21.097,6,65b63g97d96,66,97,30
20.065,6,65b63g97,66,98,27
20.993,6,65b63g97d98,66,99,30
22.041,6,65b63g97d99,66,100,32
23.267,6,65b63g97d100,66,101,34
24.94,7,65b63g160f102d101,66,102,34
24.04,7,65b63g160f102,66,103,32
24.937,7,65b63g160f102d103,66,104,34
25.655,7,65b63g160f102d104,66,105,36
23.36,6,65b63g74c76e106d105,66,106,40
22.526,6,65b63g74c76e106,66,107,38
24.1,7,65b63g74c76e106d107,66,108,40
25.112,7,65b63g74c76e106d108,66,109,43
25.521,7,65b63g74c76f81d109,66,110,38
24.317,7,65b63g74c76f81d110,66,111,36
24.268,7,65b63g74c76f81d111,66,112,36
25.511,7,65b63g74c76f81d112,66,113,38
26.99,7,65b63g74c76f81d113,66,114,40
29.752,7,65b63g74c76f81d114,66,115,43
32.502,8,65b63g74c76f81d115,66,116,45
33.869,8,65b63g74c76f81d116,66,117,47
35.88,8,65b63g74c76f81d117,66,118,49
37.7,8,65b63g74c76f81d118,66,119,51
39.153,8,65b63g74c76f81d119,66,120,53
41.301,9,65b63g74c76f81d120,66,121,56
42.542,9,65b63g74c76f81d121,66,122,58
44.623,9,65b63g74c76f81d122,66,123,60
46.04,9,65b63g74c76f81d123,66,124,62
32.823,8,65b63g74c76f88e124,66,125,51
33.151,8,65b63g74c76e125,66,126,53
30.346,7,65b63g74c76e126,66,127,51
28.52,7,65b63g74c76e127,66,128,49
27.764,7,65b63g74c76e128,66,129,47
26.239,7,65b63g74c76e129,66,130,45
25.286,7,65b63g74c76e130,66,131,43
23.808,6,65b63g74c76e131,66,132,40
21.593,6,65b63g74c76e132,66,133,36
19.736,6,65b63g74c76e133,66,134,34
18.974,6,65b63g74c76e134,66,135,32
17.997,5,65b63g74c76e135,66,136,30
14.789,5,65b63g74c76e136,66,137,22
14.949,5,65b63g74c76e137,66,138,22
15.902,5,65b63g74c76e138,66,139,25
14.533,5,65b60e139,66,140,18
13.689,5,65b60e140,66,141,16
12.54,5,65b60e141,66,142,16
13.742,5,65b60e142,66,143,18
15.49,5,65b60e143,66,144,20
17.881,5,65b60e144,66,145,22
48.911,9,65b63g160f145,66,146,58
45.668,9,65b63g160f146,66,147,56
44.307,9,65b63g160f147,66,148,53
42.697,9,65b63g160f148,66,149,51
40.697,9,65b63g160f149,66,150,49
38.19,8,65b63g160f150,66,151,47
34.752,8,65b63g160f151,66,152,45
32.361,8,65b63g160f152,66,153,43
30.644,7,65b63g160f153,66,154,40
29.577,7,65b63g160f154,66,155,38
27.283,7,65b63g160f155,66,156,36
25.9,7,65b63g160f156,66,157,34
22.666,6,65b63g160f157,66,158,30
20.666,6,65b63g160f158,66,159,25
18.599,6,65b63g160f159,66,160,22
17.008,5,65b63g160,66,161,20
15.383,5,65b63g74c76f161,66,162,22
17.764,5,65b60e142f162,66,163,22
15.879,5,65b60e142f163,66,164,20
20.938,6,65b63g164,66,165,30
18.747,6,65b63g165,66,166,25
18,5,65b63g166,66,167,22
10.701,4,65b63g167,66,168,13
9.127,4,65b63g168,66,169,11
7.479,3,65b63g169,66,170,8
6.444,3,65b63g170,66,171,8
57.069,10,65b63g160f37h171,66,172,85
55.625,10,65b63g160f37h172,66,173,82
53.596,10,65b63g160f37h173,66,174,79
51.443,10,65b63g160f37h174,66,175,77
48.641,9,65b63g160f37h175,66,176,74
47.574,9,65b63g160f37h176,66,177,72
46.441,9,65b63g160f37h177,66,178,72
45.515,9,65b63g160f37h178,66,179,70
44.228,9,65b63g160f37h179,66,180,67
43.153,9,65b63g160f37h180,66,181,65
41.733,9,65b63g160f37h181,66,182,62
39.793,8,65b63g160f37h182,66,183,60
44.253,9,65b63c70i183,66,184,45
42.294,9,65b63c70i184,66,185,43
39.062,8,65b63c70i185,66,186,40
37.602,8,65b63c70i186,66,187,38
34.815,8,65b63c70i187,66,188,36
33.797,8,65b63c70i188,66,189,34
30.012,7,65b63c70i189,66,190,32
25.384,7,65b63c70i190,66,191,30
23.154,6,65b63c70i191,66,192,27
20.86,6,65b63c70i192,66,193,25
17.696,5,65b63c70i193,66,194,22
16.815,5,65b63c70i194,66,195,20
14.464,5,65b63c70i195,66,196,18
12.422,5,65b63c70i196,66,197,16
10.663,4,65b63c70i197,66,198,13
28.148,7,66b63g9a0,67,1,40
24.738,7,66b63g9a1,67,2,38
23.618,6,66b63g9a2,67,3,36
22.593,6,66b63g9a3,67,4,34
21.428,6,66b63g9a4,67,5,32
19.991,6,66b63g9a5,67,6,30
18.466,6,66b63g9a6,67,7,27
17.671,5,66b63g9a7,67,8,25
16.756,5,66b63g9a8,67,9,22
15.553,5,66b63g9,67,10,20
16.708,5,66b63g9a10,67,11,22
17.632,5,66b63g74c76e11,67,12,27
18.715,6,66b63g74c76e11a12,67,13,30
19.701,6,66b63g74c76e11a13,67,14,32
20.589,6,66b63g74c76e11a14,67,15,34
21.469,6,66b63g74c76e11a15,67,16,36
22.611,6,66b63g74c76e11a16,67,17,38
23.656,6,66b63g74c76e11a17,67,18,40
22.875,6,66b63g74c76f18,67,19,34
23.796,6,66b63g74c76f18a19,67,20,36
24.616,7,66b63g74c76f18a20,67,21,38
25.411,7,66b63g74c76f18a21,67,22,40
26.318,7,66b63g74c76f18a22,67,23,43
27.836,7,66b63g74c76f18a23,67,24,45
29.271,7,66b63g74c76f18a24,67,25,47
30.078,7,66b63g74c76f18a25,67,26,49
31.022,7,66b63g74c76f18a26,67,27,51
32.677,8,66b63g74c76f18a27,67,28,53
34.329,8,66b63g74c76f18a28,67,29,56
35.366,8,66b63g74c76f18a29,67,30,58
37.337,8,66b63g74c76f18a30,67,31,60
38.447,8,66b63g74c76f18a31,67,32,62
48.084,9,66b63g160f32,67,33,72
47.063,9,66b63g160f33,67,34,70
45.064,9,66b63g160f34,67,35,67
43.461,9,66b63g160f35,67,36,65
41.423,9,66b63g160f36,67,37,62
40.364,9,66b63g160f37,67,38,60
38.877,8,66b63g160f38,67,39,58
37.509,8,66b63g160f39,67,40,56
36.692,8,66b63g160f40,67,41,53
35.683,8,66b63g160f41,67,42,51
34.889,8,66b63g160f42,67,43,49
33.572,8,66b63g160f43,67,44,47
32.13,8,66b63g160f44,67,45,45
30.517,7,66b63g160f45,67,46,43
29.566,7,66b63g160f46,67,47,40
28.328,7,66b63g160f47,67,48,38
26.91,7,66b63g160f48,67,49,36
25.944,7,66b63g160f49,67,50,34
24.776,7,66b63g160f50,67,51,32
23.846,6,66b63g160f51,67,52,30
22.477,6,66b63g74c76e52,67,53,32
19.185,6,66b63g74c76e53,67,54,30
20.258,6,66b63g74c76e11a54,67,55,32
19.588,6,66b63g74c76f55,67,56,30
18.586,6,66b63g74c76f56,67,57,27
17.966,5,66b57,67,58,22
16.75,5,66b58,67,59,20
15.343,5,66b59,67,60,18
13.618,5,66b60,67,61,16
12.526,5,66b61,67,62,13
10.514,4,66b62,67,63,11
7.628,3,66b63,67,64,8
3.682,2,66b64,67,65,6
2.039,2,66b65,67,66,4
0,0,66,67,67,0
1.427,2,66b67,67,68,4
7.431,3,66b68,67,69,6
10.05,4,66b63c69,67,70,11
11.717,4,66b63c70,67,71,13
12.898,5,66b63c71,67,72,16
14.151,5,66b63c72,67,73,18
14.91,5,66b63c73,67,74,20
14.134,5,66b63g74,67,75,18
15.03,5,66b63g74c75,67,76,20
15.964,5,66b63g74c76,67,77,22
16.896,5,66b63g74c77,67,78,25
18.851,6,66b57c78,67,79,25
20.068,6,66b63g74c76f79,67,80,30
21.893,6,66b63g74c76f80,67,81,32
25.406,7,66b63g74c76f81,67,82,36
26.513,7,66b63g74c76f82,67,83,38
27.419,7,66b63g74c76f83,67,84,40
28.778,7,66b63g74c76f84,67,85,43
29.706,7,66b63g74c76f85,67,86,45
31.269,7,66b63g74c76f86,67,87,47
32.723,8,66b63g74c76f87,67,88,49
33.565,8,66b63g74c76f88,67,89,51
35.014,8,66b63g74c76f89,67,90,53
30.293,7,66b63g97d90,67,91,45
29.483,7,66b63g97d91,67,92,43
28.31,7,66b63g97d92,67,93,40
26.676,7,66b63g97d93,67,94,38
25.343,7,66b63g97d94,67,95,36
24.307,7,66b63g97d95,67,96,34
23.136,6,66b63g97d96,67,97,32
22.104,6,66b63g97,67,98,30
23.032,6,66b63g97d98,67,99,32
24.08,7,66b63g97d99,67,100,34
25.306,7,66b63g97d100,67,101,36
26.979,7,66b63g160f102d101,67,102,36
26.079,7,66b63g160f102,67,103,34
26.976,7,66b63g160f102d103,67,104,36
27.694,7,66b63g160f102d104,67,105,38
25.399,7,66b63g74c76e106d105,67,106,43
24.565,7,66b63g74c76e106,67,107,40
26.139,7,66b63g74c76e106d107,67,108,43
27.151,7,66b63g74c76e106d108,67,109,45
27.56,7,66b63g74c76f81d109,67,110,40
26.356,7,66b63g74c76f81d110,67,111,38
26.307,7,66b63g74c76f81d111,67,112,38
27.55,7,66b63g74c76f81d112,67,113,40
29.029,7,66b63g74c76f81d113,67,114,43
31.791,7,66b63g74c76f81d114,67,115,45
34.541,8,66b63g74c76f81d115,67,116,47
35.908,8,66b63g74c76f81d116,67,117,49
37.919,8,66b63g74c76f81d117,67,118,51
39.739,8,66b63g74c76f81d118,67,119,53
41.192,9,66b63g74c76f81d119,67,120,56
43.34,9,66b63g74c76f81d120,67,121,58
44.581,9,66b63g74c76f81d121,67,122,60
46.662,9,66b63g74c76f81d122,67,123,62
48.079,9,66b63g74c76f81d123,67,124,65
34.862,8,66b63g74c76f88e124,67,125,53
35.19,8,66b63g74c76e125,67,126,56
32.385,8,66b63g74c76e126,67,127,53
30.559,7,66b63g74c76e127,67,128,51
29.803,7,66b63g74c76e128,67,129,49
28.278,7,66b63g74c76e129,67,130,47
27.325,7,66b63g74c76e130,67,131,45
25.847,7,66b63g74c76e131,67,132,43
23.632,6,66b63g74c76e132,67,133,38
21.775,6,66b63g74c76e133,67,134,36
21.013,6,66b63g74c76e134,67,135,34
20.036,6,66b63g74c76e135,67,136,32
16.828,5,66b63g74c76e136,67,137,25
16.988,5,66b63g74c76e137,67,138,25
17.941,5,66b63g74c76e138,67,139,27
16.572,5,66b60e139,67,140,20
15.728,5,66b60e140,67,141,18
14.579,5,66b60e141,67,142,18
15.781,5,66b60e142,67,143,20
17.529,5,66b60e143,67,144,22
19.92,6,66b60e144,67,145,25
50.95,10,66b63g160f145,67,146,60
47.707,9,66b63g160f146,67,147,58
46.346,9,66b63g160f147,67,148,56
44.736,9,66b63g160f148,67,149,53
42.736,9,66b63g160f149,67,150,51
40.229,9,66b63g160f150,67,151,49
36.791,8,66b63g160f151,67,152,47
34.4,8,66b63g160f152,67,153,45
32.683,8,66b63g160f153,67,154,43
31.616,7,66b63g160f154,67,155,40
29.322,7,66b63g160f155,67,156,38
27.939,7,66b63g160f156,67,157,36
24.705,7,66b63g160f157,67,158,32
22.705,6,66b63g160f158,67,159,27
20.638,6,66b63g160f159,67,160,25
19.047,6,66b63g160,67,161,22
17.422,5,66b63g74c76f161,67,162,25
19.803,6,66b60e142f162,67,163,25
17.918,5,66b60e142f163,67,164,22
22.977,6,66b63g164,67,165,32
20.786,6,66b63g165,67,166,27
20.039,6,66b63g166,67,167,25
12.74,5,66b63g167,67,168,16
11.166,4,66b63g168,67,169,13
9.518,4,66b63g169,67,170,11
8.483,4,66b63g170,67,171,11
59.108,10,66b63g160f37h171,67,172,87
57.664,10,66b63g160f37h172,67,173,85
